iid,id,gender,pid,match,age,field,race,from,income,goal,date,career,exphappy,expnum,satis_2,from_upper
26,6,0,50,0,23,Social Work,2,california,43664,1,5,Social Work,7,10,,california
26,6,0,51,0,23,Social Work,2,california,43664,1,5,Social Work,7,10,,california
26,6,0,52,0,23,Social Work,2,california,43664,1,5,Social Work,7,10,,california
26,6,0,53,0,23,Social Work,2,california,43664,1,5,Social Work,7,10,,california
26,6,0,54,0,23,Social Work,2,california,43664,1,5,Social Work,7,10,,california
26,6,0,55,0,23,Social Work,2,california,43664,1,5,Social Work,7,10,,california
27,7,0,40,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,41,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,42,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,43,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,44,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,45,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,46,1,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,47,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,48,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,49,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,50,1,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,51,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,52,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,53,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,54,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
27,7,0,55,0,22,Speech Language Pathology,3,new york,48441,1,6,speech language pathologist,5,4,3,new york
28,8,0,40,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,41,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,42,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,43,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,44,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,45,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,46,1,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,47,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,48,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,49,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,50,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,51,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,52,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,53,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,54,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
28,8,0,55,0,26,Speech Languahe Pathology,2,NA,,,,NA,,,,
29,9,0,40,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,41,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,42,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,43,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,44,1,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,45,1,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,46,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,47,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,48,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,49,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,50,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,51,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,52,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,53,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,54,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
29,9,0,55,0,22,Social Work,2,district of columbia,61152,1,6,Social Work,7,4,6,washington dc
30,10,0,40,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,41,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,42,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,43,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,44,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,45,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,46,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,47,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,48,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,49,1,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,50,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,51,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,52,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,53,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,54,0,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
30,10,0,55,1,23,Law,2,massachusetts,,1,7,lawyer,3,2,3,massachusetts
31,11,0,40,0,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,41,0,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,42,0,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,43,0,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,44,0,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,45,0,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,46,0,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,47,0,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,48,1,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,49,1,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,50,1,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,51,0,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,52,0,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,53,0,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,54,0,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
31,11,0,55,1,24,law,2,district of columbia,36485,1,4,lawyer,5,4,4,washington dc
32,12,0,40,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,41,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,42,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,43,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,44,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,45,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,46,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,47,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,48,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,49,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,50,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,51,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,52,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,53,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,54,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
32,12,0,55,0,27,Psychology,4,new jersey,,1,4,Academic/Research,3,0,5,new jersey
33,13,0,40,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,41,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,42,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,43,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,44,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,45,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,46,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,47,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,48,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,49,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,50,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,51,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,52,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,53,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,54,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
33,13,0,55,0,30,Educational Psychology,2,michigan,41507,6,6,clidren's tv,4,0,5,michigan
34,14,0,40,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,41,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,42,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,43,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,44,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,45,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,46,1,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,47,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,48,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,49,1,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,50,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,51,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,52,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,53,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,54,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
34,14,0,55,0,21,Applied Maths/Econs,4,NA,,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,5,6,singapore
35,15,0,40,0,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,41,0,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,42,0,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,43,0,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,44,0,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,45,1,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,46,1,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,47,0,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,48,0,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,49,1,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,50,1,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,51,0,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,52,0,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,53,1,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,54,0,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
35,15,0,55,0,25,Mathematics,2,NA,17134,1,6,capital markets,7,8,6,brazil
36,16,0,40,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,41,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,42,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,43,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,44,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,45,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,46,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,47,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,48,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,49,1,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,50,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,51,1,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,52,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,53,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,54,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
36,16,0,55,0,26,Statistics,2,massachusetts,,2,5,biostatistics,6,8,3,massachusetts
37,17,0,40,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,41,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,42,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,43,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,44,1,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,45,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,46,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,47,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,48,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,49,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,50,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,51,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,52,1,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,53,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,54,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
37,17,0,55,0,27,Organizational Psychology,2,ohio,30038,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,3,6,ohio
38,19,0,40,0,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,41,0,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,42,0,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,43,0,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,44,0,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,45,0,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,46,0,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,47,0,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,48,0,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,49,1,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,50,1,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,51,0,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,52,0,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,53,0,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,54,0,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
38,19,0,55,1,23,Law,1,new york,33772,1,4,lawyer,2,12,2,new york
39,20,0,40,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,41,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,42,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,43,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,44,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,45,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,46,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,47,1,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,48,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,49,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,50,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,51,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,52,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,53,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,54,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
39,20,0,55,0,24,Law,3,california,24997,5,6,lawyer,2,5,4,california 
40,1,1,21,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,22,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,23,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,24,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,25,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,26,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,27,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,28,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,29,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,30,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,31,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,32,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,33,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,34,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,35,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,36,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,37,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,38,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
40,1,1,39,0,25,Operations Research,4,california,42096,2,7,Engineer,3,2,2,california 
41,2,1,21,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,22,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,23,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,24,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,25,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,26,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,27,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,28,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,29,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,30,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,31,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,32,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,33,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,34,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,35,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,36,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,37,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,38,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
41,2,1,39,0,30,law,4,NA,,2,6,lawyer,7,3,5,china
42,3,1,21,0,23,Mechanical Engineering,4,california,28891,2,7,Engineer,6,3,8,california 
42,3,1,22,0,23,Mechanical Engineering,4,california,28891,2,7,Engineer,6,3,8,california 
42,3,1,23,0,23,Mechanical Engineering,4,california,28891,2,7,Engineer,6,3,8,california 
42,3,1,24,0,23,Mechanical Engineering,4,california,28891,2,7,Engineer,6,3,8,california 
42,3,1,25,0,23,Mechanical Engineering,4,california,28891,2,7,Engineer,6,3,8,california 
42,3,1,26,0,23,Mechanical Engineering,4,california,28891,2,7,Engineer,6,3,8,california 
